booking_id,passenger_id,passenger_name,gender,age,nationality,flight_id,airline,flight_number,origin_airport,destination_airport,departure_time,arrival_time,flight_status,seat_class,booking_date,price
2940,234,"Joshua Parker",Other,50,"Bouvet Island (Bouvetoya)",1069,United,9485,JFK,DEN,"2025-07-28 13:57:10","2025-07-28 19:57:10","On Time",Economy,2025-07-16,818.8
3954,234,"Joshua Parker",Other,50,"Bouvet Island (Bouvetoya)",1955,Alaska,9384,SEA,BOS,"2025-08-13 11:16:12","2025-08-13 14:16:12",Delayed,First,2025-07-21,419.16
213,235,"Betty Bowen",Male,50,Macedonia,595,Delta,4445,ATL,DFW,"2025-07-21 10:40:55","2025-07-21 12:40:55",Delayed,Business,2025-07-12,950.93
4176,235,"Betty Bowen",Male,50,Macedonia,1242,Frontier,7735,ATL,DEN,"2025-08-05 08:24:05","2025-08-05 13:24:05",Delayed,Economy,2025-06-25,1397.96
7671,235,"Betty Bowen",Male,50,Macedonia,866,Delta,101,MIA,ORD,"2025-07-23 00:44:23","2025-07-23 04:44:23",Delayed,Business,2025-07-07,790.29
8705,235,"Betty Bowen",Male,50,Macedonia,1935,Alaska,5567,MIA,SEA,"2025-07-19 13:26:43","2025-07-19 15:26:43",Delayed,First,2025-06-27,1404.74
8081,236,"John Haney",Male,63.0,Gabon,2217,Frontier,289,SEA,SFO,"2025-07-30 00:43:09","2025-07-30 05:43:09","On Time",Business,2025-07-01,749.18
4266,237,"Steven Hernandez",Other,48.0,Qatar,1619,Spirit,4914,BOS,ATL,"2025-08-03 07:57:59","2025-08-03 09:57:59",Cancelled,Economy,2025-08-05,547.63
7646,237,"Steven Hernandez",Other,48.0,Qatar,2996,United,7247,BOS,LAX,"2025-08-12 10:16:15","2025-08-12 12:16:15",Cancelled,Business,2025-06-20,398.19
5719,238,"Roger Collins",Female,61.0,Finland,2788,Delta,7237,SFO,SEA,"2025-07-23 16:20:17","2025-07-23 19:20:17",Delayed,Economy,2025-07-20,1008.28
5820,238,"Roger Collins",Female,61.0,Finland,2279,Frontier,4931,ORD,ATL,"2025-08-14 17:02:47","2025-08-14 19:02:47",Cancelled,Economy,2025-07-30,1451.76
9912,238,"Roger Collins",Female,61.0,Finland,2512,Spirit,2415,SEA,LAX,"2025-07-26 07:53:06","2025-07-26 09:53:06",Cancelled,Business,2025-07-12,344.57
5364,239,"Anna Wong",Female,50,Guatemala,1516,JetBlue,6716,SFO,JFK,"2025-08-11 22:17:17","2025-08-12 00:17:17",Cancelled,Economy,2025-08-15,721.53
6924,240,"Joshua Potts",Other,55.0,Togo,2508,Frontier,7510,SEA,SFO,"2025-08-12 23:17:52","2025-08-13 04:17:52",Delayed,Economy,2025-07-23,1025.88
7874,240,"Joshua Potts",Other,55.0,Togo,766,Frontier,9138,LAX,ATL,"2025-08-07 06:28:38","2025-08-07 12:28:38","On Time",Business,2025-08-16,132.52
3061,241,"Dana Medina",Female,29.0,Monaco,1934,Frontier,4253,DEN,MIA,"2025-07-22 17:00:49","2025-07-22 19:00:49",Delayed,Economy,2025-06-25,341.95
8571,241,"Dana Medina",Female,29.0,Monaco,412,JetBlue,5153,DFW,SFO,"2025-07-30 14:39:02","2025-07-30 20:39:02",Delayed,Economy,2025-07-30,1342.31
3830,242,"Richard Cortez",Other,50,Cambodia,640,Southwest,3487,DFW,SEA,"2025-07-19 14:58:35","2025-07-19 20:58:35","On Time",First,2025-06-27,1458.17
4076,242,"Richard Cortez",Other,50,Cambodia,192,Southwest,1135,SEA,DFW,"2025-08-02 16:11:36","2025-08-02 21:11:36","On Time",Business,2025-07-07,269.28
6574,242,"Richard Cortez",Other,50,Cambodia,106,"American Airlines",9340,ATL,MIA,"2025-07-22 12:58:32","2025-07-22 16:58:32",Delayed,First,2025-06-20,955.62
4485,243,"Julian Patterson",Female,74.0,Yemen,1913,"American Airlines",1905,ATL,JFK,"2025-07-21 19:39:41","2025-07-22 00:39:41","On Time",First,2025-08-04,1429.97
7496,243,"Julian Patterson",Female,74.0,Yemen,1399,Southwest,5839,DFW,DEN,"2025-07-23 22:02:31","2025-07-24 00:02:31",Cancelled,First,2025-08-13,1034.6
2759,244,"Aaron Peters",Other,50,Jamaica,2884,Southwest,6873,LAX,DEN,"2025-08-06 21:36:36","2025-08-07 00:36:36",Delayed,Business,2025-08-02,348.75
3975,244,"Aaron Peters",Other,50,Jamaica,2517,Southwest,2568,SFO,DEN,"2025-08-15 01:34:45","2025-08-15 06:34:45","On Time",Economy,2025-07-15,776.62
4993,244,"Aaron Peters",Other,50,Jamaica,1506,United,6229,DFW,BOS,"2025-08-07 04:00:21","2025-08-07 06:00:21","On Time",First,2025-07-13,1432.87
6023,244,"Aaron Peters",Other,50,Jamaica,1645,Southwest,249,DEN,LAX,"2025-08-03 21:49:49","2025-08-04 00:49:49",Delayed,First,2025-07-27,132.32
6088,244,"Aaron Peters",Other,50,Jamaica,2017,Delta,4194,JFK,ORD,"2025-08-13 06:53:44","2025-08-13 08:53:44","On Time",Business,2025-07-05,197.25
6255,244,"Aaron Peters",Other,50,Jamaica,1825,Delta,6022,SFO,MIA,"2025-08-15 06:42:07","2025-08-15 09:42:07","On Time",Economy,2025-07-16,1273.75
4409,245,"Brian Lynch",Other,22.0,"Isle of Man",1326,Southwest,9660,JFK,BOS,"2025-07-31 19:24:00","2025-08-01 01:24:00","On Time",First,2025-07-07,117.21
8418,245,"Brian Lynch",Other,22.0,"Isle of Man",2288,Delta,8687,ATL,DFW,"2025-08-11 07:32:35","2025-08-11 09:32:35",Cancelled,Business,2025-07-13,119.97
513,246,"Tyler Gregory",Other,53.0,"United States Minor Outlying Islands",1006,Frontier,7874,JFK,ATL,"2025-07-25 20:41:38","2025-07-26 01:41:38","On Time",Business,2025-07-27,918.88
2973,246,"Tyler Gregory",Other,53.0,"United States Minor Outlying Islands",2187,Alaska,1586,MIA,ATL,"2025-08-05 08:47:36","2025-08-05 12:47:36","On Time",Economy,2025-07-05,477.6
7002,246,"Tyler Gregory",Other,53.0,"United States Minor Outlying Islands",808,Delta,2733,SFO,JFK,"2025-07-21 05:24:51","2025-07-21 07:24:51","On Time",Business,2025-07-07,264.41
2409,247,"Ashley Dunn",Male,50,Reunion,738,Alaska,3679,BOS,MIA,"2025-07-31 23:59:33","2025-08-01 01:59:33",Cancelled,First,2025-06-24,748.08
3579,247,"Ashley Dunn",Male,50,Reunion,918,Alaska,207,DFW,ATL,"2025-08-07 17:32:14","2025-08-07 20:32:14",Delayed,First,2025-07-04,823.81
9250,247,"Ashley Dunn",Male,50,Reunion,1539,Spirit,4181,ORD,SEA,"2025-08-11 21:31:54","2025-08-12 02:31:54",Delayed,Business,2025-06-22,254.36
3856,248,"Laura Robertson",Male,50,Seychelles,727,JetBlue,9146,JFK,LAX,"2025-08-09 23:16:45","2025-08-10 03:16:45","On Time",Business,2025-07-21,548.05
6770,249,"Tommy Gonzalez",Other,50,Paraguay,639,Delta,2769,BOS,ATL,"2025-07-21 21:30:21","2025-07-21 23:30:21",Cancelled,First,2025-06-30,1355.8
6968,249,"Tommy Gonzalez",Other,50,Paraguay,896,United,1228,MIA,ORD,"2025-08-04 14:15:16","2025-08-04 19:15:16",Delayed,Economy,2025-07-29,1337.2
9526,249,"Tommy Gonzalez",Other,50,Paraguay,706,JetBlue,4883,MIA,BOS,"2025-07-30 23:52:13","2025-07-31 01:52:13",Cancelled,Business,2025-06-27,974.33
3561,250,"Tristan Howard",Female,50,Bulgaria,2056,"American Airlines",1366,ATL,BOS,"2025-08-09 18:23:50","2025-08-09 20:23:50",Cancelled,Business,2025-07-03,1475.73
5113,250,"Tristan Howard",Female,50,Bulgaria,2180,"American Airlines",4142,DFW,ATL,"2025-07-21 11:13:43","2025-07-21 14:13:43",Delayed,Economy,2025-06-24,680.92
5945,250,"Tristan Howard",Female,50,Bulgaria,2465,Southwest,4729,DEN,ORD,"2025-08-09 19:32:44","2025-08-10 00:32:44","On Time",Business,2025-07-22,453.56
6103,250,"Tristan Howard",Female,50,Bulgaria,1413,Frontier,134,LAX,BOS,"2025-07-27 19:44:57","2025-07-27 23:44:57","On Time",Business,2025-06-29,479.99
6849,250,"Tristan Howard",Female,50,Bulgaria,2962,Southwest,6146,DEN,BOS,"2025-08-15 09:25:13","2025-08-15 12:25:13",Delayed,First,2025-07-23,1467.88
7032,250,"Tristan Howard",Female,50,Bulgaria,1951,Southwest,6428,SFO,SEA,"2025-07-30 19:16:37","2025-07-30 21:16:37",Delayed,Business,2025-07-04,998.71
8059,250,"Tristan Howard",Female,50,Bulgaria,201,United,9350,ATL,LAX,"2025-07-25 06:50:43","2025-07-25 12:50:43","On Time",Economy,2025-08-16,457.09
8893,250,"Tristan Howard",Female,50,Bulgaria,2830,Alaska,1998,ATL,SEA,"2025-07-22 04:57:05","2025-07-22 06:57:05",Cancelled,First,2025-06-29,1041.24
1040,251,"Danielle Young",Other,47.0,Korea,1774,JetBlue,2364,ATL,SEA,"2025-08-02 09:27:11","2025-08-02 11:27:11",Cancelled,Business,2025-08-07,1430.51
1757,251,"Danielle Young",Other,47.0,Korea,2898,JetBlue,1674,SFO,MIA,"2025-07-29 08:24:57","2025-07-29 14:24:57","On Time",Economy,2025-07-11,495.24
3497,251,"Danielle Young",Other,47.0,Korea,1904,Frontier,8129,DFW,SFO,"2025-08-03 16:53:06","2025-08-03 21:53:06","On Time",Business,2025-08-04,1233.33
3913,251,"Danielle Young",Other,47.0,Korea,2922,Frontier,7061,ORD,MIA,"2025-07-28 01:55:57","2025-07-28 05:55:57",Delayed,First,2025-06-26,237.09
2619,252,"Levi Brown",Male,50,Greenland,456,Southwest,5439,SFO,DFW,"2025-08-08 18:42:59","2025-08-08 23:42:59",Delayed,Economy,2025-07-08,577.41
6445,252,"Levi Brown",Male,50,Greenland,2625,Delta,5071,SEA,SFO,"2025-07-20 14:51:40","2025-07-20 20:51:40","On Time",First,2025-07-11,1270.65
8802,252,"Levi Brown",Male,50,Greenland,1555,Southwest,4191,DEN,ATL,"2025-07-29 03:29:52","2025-07-29 06:29:52","On Time",Business,2025-08-01,1401.99
1492,253,"Brittany Madden",Male,50,Mauritius,1077,JetBlue,990,DFW,LAX,"2025-08-13 22:11:00","2025-08-14 00:11:00","On Time",First,2025-07-09,1252.87
1738,253,"Brittany Madden",Male,50,Mauritius,1857,Delta,9820,ORD,JFK,"2025-08-12 11:10:58","2025-08-12 13:10:58",Cancelled,First,2025-07-12,1183.1
3530,253,"Brittany Madden",Male,50,Mauritius,2652,Southwest,109,MIA,LAX,"2025-07-31 17:50:59","2025-07-31 22:50:59","On Time",Economy,2025-08-10,500.28
7454,253,"Brittany Madden",Male,50,Mauritius,2840,United,6455,ATL,BOS,"2025-07-22 01:53:30","2025-07-22 03:53:30",Cancelled,Business,2025-07-11,916.24
9894,253,"Brittany Madden",Male,50,Mauritius,869,JetBlue,3189,SFO,BOS,"2025-08-14 21:25:51","2025-08-15 02:25:51",Delayed,First,2025-08-07,792.99
6156,254,"Keith Lopez",Female,50,Malawi,2781,Alaska,9829,ATL,DFW,"2025-07-23 15:13:41","2025-07-23 17:13:41",Delayed,Business,2025-08-15,1214.43
6677,254,"Keith Lopez",Female,50,Malawi,2098,Southwest,5813,SEA,BOS,"2025-08-16 14:58:22","2025-08-16 17:58:22",Delayed,Business,2025-07-11,713.7
7860,254,"Keith Lopez",Female,50,Malawi,1804,Delta,4853,ORD,ATL,"2025-08-07 23:27:46","2025-08-08 04:27:46","On Time",First,2025-06-29,1236.56
8305,254,"Keith Lopez",Female,50,Malawi,2929,"American Airlines",4354,DFW,SFO,"2025-08-13 12:18:52","2025-08-13 18:18:52","On Time",Economy,2025-06-22,954.09
2454,255,"Benjamin Sparks",Female,57.0,Algeria,2912,"American Airlines",9466,JFK,DEN,"2025-08-03 10:22:52","2025-08-03 13:22:52","On Time",Business,2025-08-06,1323.83
2740,255,"Benjamin Sparks",Female,57.0,Algeria,2557,Southwest,8792,JFK,DEN,"2025-08-05 19:11:09","2025-08-05 23:11:09","On Time",Business,2025-07-18,1266.48
5859,255,"Benjamin Sparks",Female,57.0,Algeria,637,United,7875,BOS,MIA,"2025-08-05 04:05:14","2025-08-05 08:05:14",Delayed,Economy,2025-07-31,1480.53
6505,255,"Benjamin Sparks",Female,57.0,Algeria,1508,Delta,7722,MIA,DEN,"2025-08-09 15:00:56","2025-08-09 20:00:56",Delayed,Business,2025-08-13,1134.41
6707,255,"Benjamin Sparks",Female,57.0,Algeria,2112,"American Airlines",906,MIA,ATL,"2025-07-30 13:42:34","2025-07-30 15:42:34",Cancelled,First,2025-07-22,1171.21
4720,256,"Rachel Pitts",Female,56.0,Germany,2639,Frontier,7841,MIA,ORD,"2025-07-22 23:56:10","2025-07-23 01:56:10",Cancelled,Business,2025-06-24,1352.38
7150,256,"Rachel Pitts",Female,56.0,Germany,1077,JetBlue,990,DFW,LAX,"2025-08-13 22:11:00","2025-08-14 00:11:00","On Time",Economy,2025-07-20,974.96
780,257,"Melissa Black",Male,50,Tokelau,2845,Frontier,9706,LAX,DFW,"2025-07-26 13:45:08","2025-07-26 15:45:08",Cancelled,Business,2025-06-21,828.22
1651,257,"Melissa Black",Male,50,Tokelau,431,JetBlue,9370,LAX,BOS,"2025-07-22 05:54:07","2025-07-22 07:54:07","On Time",Economy,2025-08-13,975.76
2166,257,"Melissa Black",Male,50,Tokelau,1854,United,7266,ATL,LAX,"2025-07-25 17:48:25","2025-07-25 19:48:25",Cancelled,Economy,2025-07-10,251.2
7291,257,"Melissa Black",Male,50,Tokelau,2045,Delta,3912,LAX,JFK,"2025-08-16 16:40:22","2025-08-16 18:40:22",Cancelled,Economy,2025-07-20,818.72
8001,257,"Melissa Black",Male,50,Tokelau,1198,Alaska,6934,ORD,MIA,"2025-07-30 13:39:55","2025-07-30 16:39:55","On Time",First,2025-07-23,715.76
2312,258,"Elizabeth Johnson",Male,50,Micronesia,144,Frontier,7272,LAX,JFK,"2025-08-16 01:30:19","2025-08-16 03:30:19",Cancelled,First,2025-07-23,580.23
2499,258,"Elizabeth Johnson",Male,50,Micronesia,2293,Alaska,9143,DFW,LAX,"2025-07-20 06:02:19","2025-07-20 08:02:19",Cancelled,First,2025-07-07,960.91
3425,259,"Alexandra Patterson",Male,50,Paraguay,792,"American Airlines",3865,SFO,SEA,"2025-07-27 22:00:14","2025-07-28 01:00:14","On Time",Business,2025-07-02,138.76
4630,259,"Alexandra Patterson",Male,50,Paraguay,947,Spirit,3887,SFO,BOS,"2025-07-25 19:19:55","2025-07-25 21:19:55",Delayed,Economy,2025-07-02,746.58
5030,259,"Alexandra Patterson",Male,50,Paraguay,2711,Spirit,3363,DFW,JFK,"2025-07-24 17:44:41","2025-07-24 19:44:41",Cancelled,Economy,2025-07-12,142.49
5998,259,"Alexandra Patterson",Male,50,Paraguay,2607,Southwest,3911,ORD,ATL,"2025-07-26 15:40:19","2025-07-26 21:40:19",Delayed,First,2025-06-21,1413.01
9055,259,"Alexandra Patterson",Male,50,Paraguay,2773,Spirit,4618,SFO,ATL,"2025-08-08 23:30:52","2025-08-09 01:30:52","On Time",First,2025-06-23,207.27
5220,260,"Jesse Phillips",Female,64.0,Gambia,654,United,5599,LAX,DFW,"2025-07-20 12:03:09","2025-07-20 16:03:09","On Time",Business,2025-07-23,923.19
6671,260,"Jesse Phillips",Female,64.0,Gambia,2181,Delta,6314,DFW,ORD,"2025-07-22 23:13:03","2025-07-23 03:13:03","On Time",Economy,2025-08-05,346.72
7428,260,"Jesse Phillips",Female,64.0,Gambia,502,Alaska,6146,SEA,MIA,"2025-07-23 07:12:15","2025-07-23 09:12:15",Cancelled,Economy,2025-08-07,501.98
7794,260,"Jesse Phillips",Female,64.0,Gambia,1692,Spirit,8218,SFO,ORD,"2025-08-05 12:43:57","2025-08-05 16:43:57","On Time",Business,2025-06-19,520.65
2062,261,"Dakota Parrish",Female,63.0,"Cape Verde",21,Frontier,8769,DFW,BOS,"2025-07-21 10:03:07","2025-07-21 12:03:07",Cancelled,First,2025-07-12,864.26
4710,261,"Dakota Parrish",Female,63.0,"Cape Verde",2334,United,8513,LAX,MIA,"2025-08-10 05:45:50","2025-08-10 07:45:50",Cancelled,Economy,2025-07-27,1031.99
5391,261,"Dakota Parrish",Female,63.0,"Cape Verde",2525,Spirit,2693,MIA,BOS,"2025-08-02 15:31:51","2025-08-02 17:31:51",Cancelled,Business,2025-07-16,1149.22
5554,261,"Dakota Parrish",Female,63.0,"Cape Verde",346,Frontier,2893,MIA,SFO,"2025-07-25 14:42:14","2025-07-25 16:42:14",Cancelled,Business,2025-07-08,377.15
8148,261,"Dakota Parrish",Female,63.0,"Cape Verde",575,JetBlue,7959,MIA,SEA,"2025-08-13 01:25:00","2025-08-13 03:25:00",Cancelled,First,2025-08-03,1292.23
4281,262,"Lisa Pacheco",Other,78.0,"Sri Lanka",738,Alaska,3679,BOS,MIA,"2025-07-31 23:59:33","2025-08-01 01:59:33",Cancelled,First,2025-07-14,404
4664,262,"Lisa Pacheco",Other,78.0,"Sri Lanka",1948,United,5837,DFW,BOS,"2025-08-12 21:32:57","2025-08-13 03:32:57","On Time",Economy,2025-08-08,1067.54
7772,263,"Alexander Bailey",Male,19.0,"Cote d'Ivoire",1542,Southwest,8185,SFO,BOS,"2025-08-07 18:59:12","2025-08-07 20:59:12",Delayed,Economy,2025-06-25,1357.71
1368,264,"Rebecca Pearson",Female,50,"New Caledonia",78,Alaska,6753,MIA,JFK,"2025-08-12 23:10:07","2025-08-13 03:10:07",Delayed,Business,2025-07-27,239.43
2870,264,"Rebecca Pearson",Female,50,"New Caledonia",1154,Alaska,7077,DFW,BOS,"2025-07-24 08:49:48","2025-07-24 14:49:48","On Time",First,2025-06-26,949.22
3429,264,"Rebecca Pearson",Female,50,"New Caledonia",271,Alaska,7461,MIA,ORD,"2025-07-19 01:37:00","2025-07-19 06:37:00","On Time",First,2025-07-02,756.69
67,265,"Jacqueline Harvey",Male,29.0,Bahrain,1373,Delta,1143,DEN,SEA,"2025-08-12 07:41:59","2025-08-12 09:41:59",Cancelled,First,2025-07-08,1333.09
4727,265,"Jacqueline Harvey",Male,29.0,Bahrain,2029,Spirit,8215,JFK,SEA,"2025-07-26 16:07:20","2025-07-26 21:07:20",Delayed,Business,2025-06-21,694.56
5830,265,"Jacqueline Harvey",Male,29.0,Bahrain,2782,Frontier,4559,DEN,BOS,"2025-08-07 02:39:39","2025-08-07 06:39:39",Delayed,First,2025-07-15,491.21
8652,265,"Jacqueline Harvey",Male,29.0,Bahrain,2917,"American Airlines",2706,SEA,SFO,"2025-08-03 22:57:44","2025-08-04 00:57:44","On Time",Economy,2025-07-23,406.6
2645,266,"Brandy Cochran",Female,50,Panama,497,United,5402,DFW,DEN,"2025-08-16 20:52:25","2025-08-17 02:52:25",Delayed,First,2025-07-02,710.55
8111,266,"Brandy Cochran",Female,50,Panama,1095,Frontier,3387,BOS,SFO,"2025-08-01 11:39:52","2025-08-01 13:39:52",Cancelled,First,2025-08-14,140.18
3289,267,"Debra Myers",Other,50,"Saint Lucia",1369,Southwest,4727,LAX,MIA,"2025-08-13 06:14:55","2025-08-13 09:14:55","On Time",Business,2025-07-06,1147.99
5737,267,"Debra Myers",Other,50,"Saint Lucia",2383,"American Airlines",8369,ORD,SEA,"2025-08-15 23:25:12","2025-08-16 05:25:12","On Time",First,2025-07-24,272.23
6554,267,"Debra Myers",Other,50,"Saint Lucia",1404,Spirit,9737,MIA,BOS,"2025-07-27 12:29:15","2025-07-27 17:29:15",Delayed,Economy,2025-08-09,855.84
409,268,"Brady Faulkner",Other,50,Aruba,2561,"American Airlines",9425,DFW,SFO,"2025-07-27 01:20:19","2025-07-27 06:20:19",Delayed,First,2025-07-31,1195.41
6336,269,"Andrew Gutierrez",Other,50,Paraguay,2141,Southwest,6182,MIA,DFW,"2025-08-05 15:17:25","2025-08-05 20:17:25",Delayed,Economy,2025-07-12,926.75
9764,269,"Andrew Gutierrez",Other,50,Paraguay,137,United,143,SFO,MIA,"2025-07-19 11:31:25","2025-07-19 17:31:25",Delayed,First,2025-08-11,1042.68
1810,270,"Timothy Roberts",Other,40.0,Guadeloupe,1124,Alaska,8670,SEA,SFO,"2025-08-14 21:04:43","2025-08-15 00:04:43","On Time",First,2025-07-11,167.98
5304,270,"Timothy Roberts",Other,40.0,Guadeloupe,484,United,9191,ORD,MIA,"2025-08-06 04:35:38","2025-08-06 08:35:38","On Time",Business,2025-07-15,230.49
6622,270,"Timothy Roberts",Other,40.0,Guadeloupe,1608,Southwest,7929,SEA,LAX,"2025-08-16 11:16:54","2025-08-16 13:16:54","On Time",Economy,2025-07-16,620.52
7426,270,"Timothy Roberts",Other,40.0,Guadeloupe,2246,"American Airlines",8071,MIA,DEN,"2025-07-28 22:31:45","2025-07-29 00:31:45","On Time",Economy,2025-07-02,795.16
8936,270,"Timothy Roberts",Other,40.0,Guadeloupe,1925,Alaska,9869,DFW,JFK,"2025-07-27 18:12:43","2025-07-27 20:12:43","On Time",Business,2025-08-16,449.45
3945,271,"Daniel Davis",Other,52.0,Timor-Leste,700,Frontier,1542,SEA,MIA,"2025-07-18 09:08:50","2025-07-18 13:08:50","On Time",First,2025-06-28,1386.75
6806,272,"Mrs. Jill Duffy",Male,50,Korea,2283,United,9719,MIA,DEN,"2025-08-14 03:52:05","2025-08-14 09:52:05",Delayed,Economy,2025-07-17,1257.31
7994,272,"Mrs. Jill Duffy",Male,50,Korea,731,Alaska,9219,DFW,ORD,"2025-08-17 07:50:30","2025-08-17 09:50:30",Cancelled,Economy,2025-07-13,144.64
8982,272,"Mrs. Jill Duffy",Male,50,Korea,2057,Spirit,8930,LAX,BOS,"2025-07-30 03:07:06","2025-07-30 05:07:06",Cancelled,Business,2025-06-25,994.37
375,273,"James Quinn",Female,50,"Cote d'Ivoire",845,Delta,6627,LAX,ATL,"2025-08-12 04:31:30","2025-08-12 06:31:30","On Time",Economy,2025-07-26,1448.19
6592,273,"James Quinn",Female,50,"Cote d'Ivoire",48,"American Airlines",3953,SFO,LAX,"2025-07-21 15:45:09","2025-07-21 21:45:09","On Time",Business,2025-07-21,104.26
6863,273,"James Quinn",Female,50,"Cote d'Ivoire",963,Southwest,527,DEN,LAX,"2025-07-20 14:56:52","2025-07-20 19:56:52","On Time",Business,2025-07-26,509.91
7395,273,"James Quinn",Female,50,"Cote d'Ivoire",408,Delta,1292,ATL,BOS,"2025-07-24 19:18:56","2025-07-24 22:18:56",Delayed,Business,2025-06-27,920.26
7421,273,"James Quinn",Female,50,"Cote d'Ivoire",1775,Frontier,8926,MIA,SEA,"2025-07-29 12:06:29","2025-07-29 14:06:29",Cancelled,First,2025-07-17,586.43
8671,273,"James Quinn",Female,50,"Cote d'Ivoire",1866,Frontier,2739,ORD,DEN,"2025-08-06 17:25:42","2025-08-06 19:25:42","On Time",First,2025-07-12,740.77
75,274,"Dr. Anthony Parrish MD",Male,70.0,"Saint Kitts and Nevis",1429,Delta,4982,SFO,LAX,"2025-08-17 04:32:37","2025-08-17 08:32:37","On Time",First,2025-08-01,524.34
357,274,"Dr. Anthony Parrish MD",Male,70.0,"Saint Kitts and Nevis",2578,United,6154,BOS,SEA,"2025-08-12 00:27:54","2025-08-12 02:27:54","On Time",First,2025-08-08,1280.26
3606,274,"Dr. Anthony Parrish MD",Male,70.0,"Saint Kitts and Nevis",129,Frontier,1780,JFK,DEN,"2025-08-13 14:23:28","2025-08-13 19:23:28",Delayed,First,2025-07-23,436.41
4036,274,"Dr. Anthony Parrish MD",Male,70.0,"Saint Kitts and Nevis",2267,Frontier,1244,JFK,LAX,"2025-08-14 03:28:58","2025-08-14 05:28:58",Cancelled,Economy,2025-08-14,1277.42
8258,274,"Dr. Anthony Parrish MD",Male,70.0,"Saint Kitts and Nevis",1745,United,6790,BOS,DFW,"2025-07-27 22:59:14","2025-07-28 02:59:14","On Time",Economy,2025-06-18,1039.18
9283,274,"Dr. Anthony Parrish MD",Male,70.0,"Saint Kitts and Nevis",2701,JetBlue,5119,ATL,SFO,"2025-07-29 07:49:09","2025-07-29 09:49:09",Cancelled,First,2025-07-20,470.49
1501,275,"Brenda Farley",Female,22.0,Mauritania,1396,Delta,6210,DFW,BOS,"2025-07-26 21:02:11","2025-07-27 01:02:11","On Time",First,2025-07-24,250.94
1741,275,"Brenda Farley",Female,22.0,Mauritania,2500,Delta,9334,MIA,LAX,"2025-08-07 04:37:57","2025-08-07 06:37:57",Cancelled,First,2025-08-08,1093.67
3733,275,"Brenda Farley",Female,22.0,Mauritania,516,United,1220,MIA,JFK,"2025-07-28 14:23:12","2025-07-28 16:23:12",Cancelled,First,2025-06-22,1301.37
4413,276,"Heather Smith",Male,73.0,Morocco,2342,"American Airlines",529,MIA,JFK,"2025-07-24 13:30:30","2025-07-24 15:30:30",Cancelled,Economy,2025-07-09,488.15
4908,276,"Heather Smith",Male,73.0,Morocco,361,Frontier,1747,ORD,JFK,"2025-08-05 23:14:40","2025-08-06 05:14:40","On Time",Economy,2025-07-26,1309.53
6360,276,"Heather Smith",Male,73.0,Morocco,2844,Spirit,3579,ORD,DFW,"2025-07-26 00:46:31","2025-07-26 02:46:31",Cancelled,Business,2025-07-23,1272.12
7887,276,"Heather Smith",Male,73.0,Morocco,2262,Spirit,9144,MIA,ATL,"2025-07-18 10:22:06","2025-07-18 13:22:06",Delayed,First,2025-07-19,1060.96
9953,276,"Heather Smith",Male,73.0,Morocco,2477,JetBlue,6685,JFK,ATL,"2025-08-11 07:56:12","2025-08-11 09:56:12",Cancelled,Business,2025-08-15,1094.44
4341,277,"Timothy Ramirez",Male,50,Kenya,2156,"American Airlines",4044,MIA,SFO,"2025-07-28 03:29:25","2025-07-28 08:29:25",Delayed,Business,2025-08-01,341.89
4756,277,"Timothy Ramirez",Male,50,Kenya,2174,Alaska,1475,ORD,MIA,"2025-07-31 14:47:01","2025-07-31 16:47:01",Delayed,Business,2025-06-21,725.68
4813,277,"Timothy Ramirez",Male,50,Kenya,1526,Spirit,3185,SEA,LAX,"2025-08-14 10:47:33","2025-08-14 12:47:33",Cancelled,Economy,2025-07-08,974.43
6621,277,"Timothy Ramirez",Male,50,Kenya,520,Alaska,1480,ATL,BOS,"2025-07-26 09:20:30","2025-07-26 11:20:30",Cancelled,Business,2025-06-21,395.66
7012,277,"Timothy Ramirez",Male,50,Kenya,2039,Alaska,302,LAX,DEN,"2025-08-09 02:28:56","2025-08-09 04:28:56",Cancelled,First,2025-08-12,461.44
7367,277,"Timothy Ramirez",Male,50,Kenya,225,Spirit,1240,ORD,JFK,"2025-08-08 14:21:30","2025-08-08 16:21:30",Cancelled,Economy,2025-08-03,1372.74
3936,278,"Lauren Fox",Other,50,Comoros,2631,Alaska,4524,JFK,MIA,"2025-08-16 12:05:02","2025-08-16 14:05:02",Cancelled,Economy,2025-07-11,1061.82
4443,278,"Lauren Fox",Other,50,Comoros,1880,Spirit,4908,BOS,MIA,"2025-07-19 04:00:55","2025-07-19 08:00:55",Delayed,Business,2025-06-30,547.28
5169,278,"Lauren Fox",Other,50,Comoros,1357,Spirit,457,LAX,ATL,"2025-07-27 16:30:19","2025-07-27 18:30:19",Cancelled,Business,2025-07-12,912.67
9654,278,"Lauren Fox",Other,50,Comoros,2983,Alaska,1883,MIA,DFW,"2025-07-24 14:47:22","2025-07-24 17:47:22","On Time",Business,2025-08-06,637.19
9928,278,"Lauren Fox",Other,50,Comoros,1415,JetBlue,6281,SEA,ORD,"2025-08-11 08:16:41","2025-08-11 10:16:41",Cancelled,First,2025-08-07,991.49
2648,279,"Rachel Chapman",Male,23.0,Micronesia,2415,JetBlue,6675,DEN,ORD,"2025-08-04 17:47:52","2025-08-04 22:47:52","On Time",Business,2025-07-01,1282.04
